2025-12-07 18:30,19.0,9.0,18,On,Heat,winter,Aanwezig
2025-12-07 19:00,18.5,9.0,18,On,Heat,winter,Aanwezig
2025-12-07 19:30,19.5,9.0,18,On,Heat,winter,Aanwezig
2025-12-07 20:00,19.0,9.0,18,On,Heat,winter,Aanwezig
2025-12-07 20:30,18.5,9.0,18,On,Heat,winter,Aanwezig
2025-12-07 21:00,19.0,9.0,18,On,Heat,winter,Aanwezig
2025-12-07 21:30,18.5,9.0,18,On,Heat,winter,Aanwezig
2025-12-07 22:00,19.0,9.5,18,On,Heat,winter,Aanwezig
2025-12-07 22:30,19.0,10.0,18,On,Heat,winter,Aanwezig
2025-12-07 23:00,19.0,10.5,18,On,Heat,winter,Aanwezig
2025-12-07 23:30,18.5,11.0,18,On,Heat,winter,Aanwezig
2025-12-08 00:00,18.5,11.0,18,On,Heat,winter,Aanwezig
2025-12-08 00:30,18.5,11.5,18,On,Heat,winter,Aanwezig
2025-12-08 01:00,18.5,11.5,18,On,Heat,winter,Aanwezig
2025-12-08 01:30,19.5,11.0,18,On,Heat,winter,Aanwezig
2025-12-08 02:00,19.0,10.5,18,On,Heat,winter,Aanwezig
2025-12-08 02:30,18.5,10.5,18,On,Heat,winter,Slapen
2025-12-08 03:00,18.5,10.5,18,On,Heat,winter,Slapen
2025-12-08 03:30,19.5,10.0,18,On,Heat,winter,Slapen
2025-12-08 04:00,19.5,9.5,18,On,Heat,winter,Slapen
2025-12-08 04:30,19.5,9.0,18,On,Heat,winter,Slapen
2025-12-08 05:00,19.5,8.5,18,On,Heat,winter,Slapen
2025-12-08 05:30,19.5,8.5,18,On,Heat,winter,Slapen
2025-12-08 06:00,20.0,8.5,18,On,Heat,winter,Aanwezig
2025-12-08 06:30,19.5,8.0,18,On,Heat,winter,Aanwezig
2025-12-08 07:00,19.5,8.0,18,On,Heat,winter,Slapen
2025-12-08 07:30,19.5,8.0,18,On,Heat,winter,Slapen
2025-12-08 08:00,20.0,8.0,18,On,Heat,winter,Aanwezig
2025-12-08 08:30,19.5,8.0,18,On,Heat,winter,Slapen
2025-12-08 09:00,19.5,8.0,18,On,Heat,winter,Aanwezig
2025-12-08 09:30,19.5,8.5,19,On,Heat,winter,Aanwezig
2025-12-08 10:00,19.5,9.0,19,On,Heat,winter,Aanwezig
2025-12-08 10:30,20.0,9.5,19,On,Heat,winter,Aanwezig
2025-12-08 11:00,20.0,10.0,19,On,Heat,winter,Aanwezig
2025-12-08 11:30,20.0,10.5,19,On,Heat,winter,Aanwezig
2025-12-08 12:00,20.0,11.0,19,On,Heat,winter,Aanwezig
2025-12-08 12:30,20.0,11.0,19,On,Heat,winter,Aanwezig
2025-12-08 13:00,20.0,11.0,19,On,Heat,winter,Aanwezig
2025-12-08 13:30,19.5,11.0,19,On,Heat,winter,Aanwezig
2025-12-08 14:00,19.5,11.5,19,On,Heat,winter,Aanwezig
2025-12-08 14:30,20.0,11.5,19,On,Heat,winter,Aanwezig
2025-12-08 15:00,19.5,11.5,19,On,Heat,winter,Aanwezig
2025-12-08 15:30,19.5,11.5,19,On,Heat,winter,Aanwezig
2025-12-08 16:00,20.0,11.5,19,On,Heat,winter,Aanwezig
2025-12-08 16:30,20.0,11.5,19,On,Heat,winter,Aanwezig
2025-12-08 17:00,19.5,11.5,19,On,Heat,winter,Weg
2025-12-08 17:30,19.5,11.5,19,On,Heat,winter,Weg
2025-12-08 18:00,20.0,11.5,19,On,Heat,winter,Aanwezig
2025-12-08 18:30,20.0,11.0,19,On,Heat,winter,Aanwezig
2025-12-08 19:00,19.5,11.0,19,On,Heat,winter,Aanwezig
2025-12-08 19:30,19.5,10.5,19,On,Heat,winter,Aanwezig
2025-12-08 20:00,19.5,11.0,19,On,Heat,winter,Aanwezig
2025-12-08 20:30,20.0,11.0,19,On,Heat,winter,Aanwezig
2025-12-08 21:00,19.5,10.5,19,On,Heat,winter,Aanwezig
2025-12-08 21:30,19.5,10.5,19,On,Heat,winter,Aanwezig
2025-12-08 22:00,19.0,10.5,19,On,Heat,winter,Aanwezig
2025-12-08 22:30,19.0,10.5,19,On,Heat,winter,Aanwezig
