2025-10-04 00:05:14,Off,1,0,0,1
2025-10-04 00:30:40,Off,2,0,0,2
2025-10-04 01:00:40,Off,3,0,0,3
2025-10-04 01:30:40,Off,4,0,0,4
2025-10-04 02:00:40,Off,5,0,0,5
2025-10-04 02:30:40,Off,6,0,0,6
2025-10-04 03:00:40,Off,7,0,0,7
2025-10-04 03:30:40,Off,8,0,0,8
2025-10-04 04:00:40,Off,9,0,0,9
2025-10-04 04:30:40,Off,10,0,0,10
2025-10-04 05:00:40,Off,8,0,0,8
2025-10-04 05:30:40,Off,6,0,0,6
2025-10-04 06:00:40,Off,5,0,0,5
2025-10-04 06:30:40,Off,6,0,0,6
2025-10-04 07:00:40,Off,7,0,0,7
2025-10-04 07:30:40,Off,10,0,0,10
2025-10-04 08:00:40,Off,14,0,0,14
2025-10-04 08:30:40,Off,15,0,0,15
2025-10-04 09:00:40,Off,16,0,0,16
2025-10-04 09:30:40,Off,17,0,0,17
2025-10-04 10:00:40,Off,15,1,0,14
2025-10-04 10:30:40,Heat,1,1,0,0
2025-10-04 11:00:40,Heat,1,1,0,0
2025-10-04 11:30:40,Heat,3,3,0,0
2025-10-04 12:00:41,Heat,2,2,0,0
2025-10-04 12:30:40,Heat,4,4,0,0
2025-10-04 13:00:40,Heat,5,5,0,0
2025-10-04 13:30:40,Heat,1,1,0,0
2025-10-04 14:00:40,Heat,2,2,0,0
2025-10-04 14:30:40,Heat,3,3,0,0
2025-10-04 15:00:40,Off,11,2,0,9
2025-10-04 15:30:40,Off,12,3,0,9
2025-10-04 16:00:40,Heat,6,6,0,0
2025-10-04 16:30:40,Off,18,5,0,13
2025-10-04 17:00:40,Off,22,3,0,19
2025-10-04 17:30:40,Off,23,4,0,19
2025-10-04 18:00:40,Off,24,5,0,19
2025-10-04 18:30:40,Off,25,6,0,19
2025-10-04 19:00:40,Off,22,6,0,16
2025-10-04 19:30:40,Off,23,7,0,16
2025-10-04 20:00:40,Off,24,8,0,16
2025-10-04 20:30:40,Heat,11,11,0,0
2025-10-04 21:00:40,Off,30,11,0,19
2025-10-04 21:30:40,Off,31,12,0,19
2025-10-04 22:00:40,Off,32,12,0,20
2025-10-04 22:30:40,Off,33,11,0,22
2025-10-04 23:00:40,Off,34,11,0,23
2025-10-04 23:30:40,Off,35,11,0,24
2025-10-05 00:00:40,Off,36,11,0,25
2025-10-05 00:30:40,Off,37,11,0,26
2025-10-05 01:00:40,Off,38,11,0,27
2025-10-05 01:30:40,Off,39,11,0,28
2025-10-05 02:00:40,Off,40,11,0,29
2025-10-05 02:30:40,Off,41,11,0,30
2025-10-05 03:00:40,Off,42,11,0,31
2025-10-05 03:30:40,Off,40,11,0,29
2025-10-05 04:00:40,Off,41,11,0,30
2025-10-05 04:30:40,Off,42,11,0,31
2025-10-05 05:00:40,Off,43,11,0,32
2025-10-05 05:30:40,Off,44,11,0,33
2025-10-05 06:00:40,Off,45,11,0,34
2025-10-05 06:30:40,Off,46,11,0,35
2025-10-05 07:00:40,Off,47,11,0,36
2025-10-05 07:30:40,Off,48,11,0,37
2025-10-05 08:00:40,Off,45,9,0,36
2025-10-05 08:30:40,Off,46,9,0,37
2025-10-05 09:00:40,Off,51,11,0,40
2025-10-05 09:30:40,Off,55,11,0,44
2025-10-05 10:00:40,Off,55,13,0,42
2025-10-05 10:30:40,Off,51,13,0,38
2025-10-05 11:00:40,Off,44,2,0,42
2025-10-05 11:30:40,Off,58,16,0,42
2025-10-05 12:00:40,Off,28,10,0,18
2025-10-05 12:30:40,Off,55,18,0,37
2025-10-05 13:00:40,Off,41,16,0,25
2025-10-05 13:30:40,Off,31,13,0,18
2025-10-05 14:00:40,Off,43,18,0,25
2025-10-05 14:30:40,Off,64,22,0,42
2025-10-05 15:00:40,Off,60,23,0,37
2025-10-05 15:30:40,Off,61,24,0,37
2025-10-05 16:00:40,Off,62,25,0,37
2025-10-05 16:30:40,Off,68,26,0,42
2025-10-05 17:00:40,Off,69,27,0,42
2025-10-05 17:30:40,Off,70,28,0,42
2025-10-05 18:00:40,Heat,29,28,0,1
2025-10-05 18:30:40,Off,72,27,0,45
2025-10-05 19:00:40,Off,71,26,0,45
2025-10-05 19:30:40,Off,72,27,0,45
2025-10-05 20:00:40,Off,73,28,0,45
2025-10-05 20:30:40,Off,76,31,0,45
2025-10-05 21:00:40,Off,75,30,0,45
2025-10-05 21:30:40,Off,76,31,0,45
2025-10-05 22:00:40,Off,79,34,0,45
2025-10-05 22:30:40,Off,80,35,0,45
2025-10-05 23:00:40,Off,81,39,0,42
2025-10-05 23:30:40,Off,82,40,0,42
2025-10-06 00:00:40,Heat,44,43,0,1
2025-10-06 00:30:40,Off,84,41,0,43
2025-10-06 01:00:40,Off,85,41,0,44
2025-10-06 01:30:40,Off,86,41,0,45
2025-10-06 02:00:40,Off,87,41,0,46
2025-10-06 02:30:40,Off,88,41,0,47
2025-10-06 03:00:40,Off,89,38,0,51
2025-10-06 03:30:40,Off,90,38,0,52
2025-10-06 04:00:40,Off,91,41,0,50
2025-10-06 04:30:40,Off,92,38,0,54
2025-10-06 05:00:40,Off,93,38,0,55
2025-10-06 05:30:40,Off,94,41,0,53
2025-10-06 06:00:40,Off,95,41,0,54
2025-10-06 06:30:40,Off,96,41,0,55
2025-10-06 07:00:40,Off,94,37,0,57
2025-10-06 07:30:40,Off,95,37,0,58
2025-10-06 08:00:40,Off,96,37,0,59
2025-10-06 08:30:40,Off,97,37,0,60
2025-10-06 09:00:40,Off,98,37,0,61
2025-10-06 09:30:40,Off,99,37,0,62
2025-10-06 10:00:40,Off,100,37,0,63
2025-10-06 10:30:40,Heat,1,1,0,0
2025-10-06 11:00:40,Heat,2,2,0,0
2025-10-06 11:30:40,Heat,3,3,0,0
2025-10-06 12:00:40,Heat,4,4,0,0
2025-10-06 12:30:40,Heat,5,5,0,0
2025-10-06 13:00:40,Heat,4,4,0,0
2025-10-06 13:30:40,Heat,7,7,0,0
2025-10-06 14:00:40,Heat,8,8,0,0
2025-10-06 14:30:40,Heat,9,9,0,0
2025-10-06 15:00:40,Heat,9,9,0,0
2025-10-06 15:30:40,Heat,11,11,0,0
2025-10-06 16:00:40,Heat,12,12,0,0
2025-10-06 16:30:40,Heat,13,13,0,0
2025-10-06 17:00:40,Heat,14,14,0,0
2025-10-06 17:30:40,Heat,15,15,0,0
2025-10-06 18:00:40,Heat,16,16,0,0
2025-10-06 18:30:40,Heat,16,16,0,0
2025-10-06 19:00:40,Heat,18,18,0,0
2025-10-06 19:30:40,Heat,19,19,0,0
2025-10-06 20:00:40,Heat,19,19,0,0
2025-10-06 20:30:40,Heat,21,21,0,0
2025-10-06 21:00:40,Heat,22,22,0,0
2025-10-06 21:30:40,Heat,23,23,0,0
2025-10-06 22:00:40,Heat,24,24,0,0
2025-10-06 22:30:40,Heat,25,25,0,0
2025-10-06 23:00:40,Heat,26,26,0,0
2025-10-06 23:30:40,Heat,26,26,0,0
2025-10-07 00:00:41,Heat,27,27,0,0
2025-10-07 00:30:40,Heat,28,28,0,0
2025-10-07 01:00:40,Heat,30,30,0,0
2025-10-07 01:30:40,Heat,31,31,0,0
2025-10-07 02:00:40,Heat,31,30,0,1
2025-10-07 02:30:40,Heat,32,31,0,1
2025-10-07 03:00:40,Heat,33,32,0,1
2025-10-07 03:30:40,Heat,34,33,0,1
2025-10-07 04:00:40,Heat,35,34,0,1
2025-10-07 04:30:40,Heat,36,35,0,1
2025-10-07 05:00:40,Heat,37,36,0,1
2025-10-07 05:30:40,Heat,14,13,0,1
2025-10-07 06:00:41,Heat,15,14,0,1
2025-10-07 06:30:40,Heat,16,15,0,1
2025-10-07 07:00:40,Heat,17,16,0,1
2025-10-07 07:30:40,Heat,42,41,0,1
2025-10-07 08:00:40,Heat,43,42,0,1
2025-10-07 08:30:40,Heat,44,43,0,1
2025-10-07 09:00:40,Heat,45,44,0,1
2025-10-07 09:30:40,Heat,46,45,0,1
2025-10-07 10:00:40,Heat,47,46,0,1
2025-10-07 10:30:40,Heat,47,46,0,1
2025-10-07 11:00:40,Heat,46,45,0,1
2025-10-07 11:30:40,Heat,17,17,0,0
2025-10-07 12:00:40,Heat,5,5,0,0
2025-10-07 12:30:40,Heat,2,2,0,0
2025-10-07 13:00:41,Heat,3,3,0,0
2025-10-07 13:30:40,Heat,5,5,0,0
2025-10-07 14:00:40,Heat,6,6,0,0
2025-10-07 14:30:40,Heat,8,8,0,0
2025-10-07 15:00:40,Heat,11,11,0,0
2025-10-07 15:30:40,Heat,20,20,0,0
2025-10-07 16:00:40,Heat,13,13,0,0
2025-10-07 16:30:40,Heat,14,14,0,0
2025-10-07 17:00:40,Heat,23,23,0,0
2025-10-07 17:30:40,Heat,24,24,0,0
2025-10-07 18:00:40,Heat,28,28,0,0
2025-10-07 18:30:40,Heat,57,56,0,1
2025-10-07 19:00:40,Heat,59,58,0,1
2025-10-07 19:30:40,Heat,60,59,0,1
2025-10-07 20:00:40,Heat,57,56,0,1
2025-10-07 20:30:40,Heat,56,54,0,2
